#TimesAppear,108742,RANK,Freq,A,B,C
--------------------,-----------------------------------------------------------------------------------------------------------------------------------------,----------,,2,0,1000
2, pfl89,1316,,,,
2, pflag,1316,,,,
2, pfleeger,1316,,,,
2, pflynn,1316,,,,
2, pfm,1316,,,,
2, pfuetz,1316,,,,
2, pgavin1,1316,,,,
2, pgh.pa.us,1316,,,,
2, pgp2.3,1316,,,,
2, pgp22,1316,,,,
2, pgppath,1316,,,,
2, pgst,1316,,,,
2, ph12hucg,1316,,,,
2, phalanx,1316,,,,
2, phang,1316,,,,
2, pharmacotherapy,1316,,,,
2, pharoah,1316,,,,
2, pharoah's,1316,,,,
2, pharos,1316,,,,
2, phaser,1316,,,,
2, phenemenon,1316,,,,
2, phenomenologically,1316,,,,
2, phenomona,1316,,,,
2, phenylketoneurea,1316,,,,
2, phenylketonuria,1316,,,,
2, philanthropy,1316,,,,
2, philapd,1316,,,,
2, philc5hsii.gft,1316,,,,
2, philc5lru6,1316,,,,
2, philedelphia,1316,,,,
2, philetus,1316,,,,
2, philharmonic,1316,,,,
2, philidelphia,1316,,,,
2, philliesidle,1316,,,,
2, philly's,1316,,,,
2, philological,1316,,,,
2, philos.umass.edu,1316,,,,
2, philosopy,1316,,,,
2, phobos.lrmsc.loral.com,1316,,,,
2, phoenix's,1316,,,,
2, phoenixbios,1316,,,,
2, phoneme.harvard.edu,1316,,,,
2, phony25,1316,,,,
2, photgraph,1316,,,,
2, photochemical,1316,,,,
2, photocopying,1316,,,,
2, photoeffect,1316,,,,
2, photoetching,1316,,,,
2, photofact,1316,,,,
2, photographing,1316,,,,
2, photomac,1316,,,,
2, photomosaic,1316,,,,
2, photonics,1316,,,,
2, photopress,1316,,,,
2, photorealistic,1316,,,,
2, photoreceptor,1316,,,,
2, photoresistors,1316,,,,
2, phrygian,1316,,,,
2, phsyical,1316,,,,
2, phy.queensu.ca,1316,,,,
2, phygellus,1316,,,,
2, phyics,1316,,,,
2, phyllis,1316,,,,
2, phys.lgu.spb.su,1316,,,,
2, physc1,1316,,,,
2, physci.ucla.edu,1316,,,,
2, physic,1316,,,,
2, physican,1316,,,,
2, physics.mcgill.ca,1316,,,,
2, physics.purdue.edu,1316,,,,
2, physik,1316,,,,
2, physiologic,1316,,,,
2, physiologically,1316,,,,
2, physiotherapy,1316,,,,
2, pi1,1316,,,,
2, pia,1316,,,,
2, piacenza,1316,,,,
2, piaget,1316,,,,
2, piazzale,1316,,,,
2, picard.cs.wisc.edu,1316,,,,
2, picker,1316,,,,
2, picketed,1316,,,,
2, pickets,1316,,,,
2, pickett,1316,,,,
2, pickings,1316,,,,
2, pickoffs,1316,,,,
2, picnics,1316,,,,
2, pict2,1316,,,,
2, pictel.pictel.com,1316,,,,
2, picton.eecg.toronto.edu,1316,,,,
2, pieced,1316,,,,
2, pierces,1316,,,,
2, pierrepoint,1316,,,,
2, pietila,1316,,,,
2, pietists,1316,,,,
2, pietrokovski,1316,,,,
2, pietrowicz,1316,,,,
2, pigeonhole,1316,,,,
2, pigmentation,1316,,,,
2, pigpens,1316,,,,
2, pigsburg,1316,,,,
2, pijnenburg,1316,,,,
2, piker,1316,,,,
2, pilgramage,1316,,,,
2, piling,1316,,,,
2, pillaging,1316,,,,
2, pillinc,1316,,,,
2, pilling,1316,,,,
2, pillioned,1316,,,,
2, pillsbury,1316,,,,
2, pin1,1316,,,,
2, pinatubo,1316,,,,
2, pinautubo,1316,,,,
2, pincusion,1316,,,,
2, pineda,1316,,,,
2, pinella,1316,,,,
2, pinetree.org,1316,,,,
2, piney,1316,,,,
2, pinion,1316,,,,
2, pinkboys,1316,,,,
2, pinkie,1316,,,,
2, pinpricks,1316,,,,
2, pinson,1316,,,,
2, pinstripes,1316,,,,
2, pint,1316,,,,
2, pinzone,1316,,,,
2, pion.rutgers.edu,1316,,,,
2, pionship,1316,,,,
2, pipedreams,1316,,,,
2, pipelines,1316,,,,
2, pirelli,1316,,,,
2, pisa,1316,,,,
2, pisano,1316,,,,
2, pischke,1316,,,,
2, pitacco,1316,,,,
2, pitals,1316,,,,
2, pitchblend,1316,,,,
2, pities,1316,,,,
2, pitiless,1316,,,,
2, pitting,1316,,,,
2, pittsbugh,1316,,,,
2, pittsburghers,1316,,,,
2, pittsfield,1316,,,,
2, pittsurgh,1316,,,,
2, pituco,1316,,,,
2, piu,1316,,,,
2, pix,1316,,,,
2, pixelmap,1316,,,,
2, pixelpaint,1316,,,,
2, pjc,1316,,,,
2, pjh70,1316,,,,
2, pkane,1316,,,,
2, pkester,1316,,,,
2, pkzip's,1316,,,,
2, pl122,1316,,,,
2, pl22,1316,,,,
2, pla,1316,,,,
2, placidly,1316,,,,
2, plainext,1316,,,,
2, plaka,1316,,,,
2, planck's,1316,,,,
2, planetesimals,1316,,,,
2, planetoids,1316,,,,
2, planing,1316,,,,
2, plannet,1316,,,,
2, plantinga,1316,,,,
2, plarsen,1316,,,,
2, plasce,1316,,,,
2, plastered,1316,,,,
2, plastique,1316,,,,
2, platen,1316,,,,
2, platinga,1316,,,,
2, platonism,1316,,,,
2, platser,1316,,,,
2, platz,1316,,,,
2, plauge,1316,,,,
2, plause,1316,,,,
2, plawaby,1316,,,,
2, playable,1316,,,,
2, plebian,1316,,,,
2, pledging,1316,,,,
2, pleeeeeeese,1316,,,,
2, plenitude,1316,,,,
2, plenums,1316,,,,
2, plexiglas,1316,,,,
2, pliable,1316,,,,
2, plkg_ltd,1316,,,,
2, plodders,1316,,,,
2, plopped,1316,,,,
2, plows,1316,,,,
2, plowshares,1316,,,,
2, pluck,1316,,,,
2, plucked,1316,,,,
2, plug'n'play,1316,,,,
2, plugin13,1316,,,,
2, plum,1316,,,,
2, plunk,1316,,,,
2, plurad,1316,,,,
2, pluralist,1316,,,,
2, plush,1316,,,,
2, plusses,1316,,,,
2, pmc,1316,,,,
2, pmg,1316,,,,
2, pms.ford.com,1316,,,,
2, pmu,1316,,,,
2, pmview85,1316,,,,
2, pn27738,1316,,,,
2, pn48,1316,,,,
2, pnas,1316,,,,
2, pneel,1316,,,,
2, pneumococcal,1316,,,,
2, pneumoniae,1316,,,,
2, pnl.gov,1316,,,,
2, pnmdither,1316,,,,
2, pnp,1316,,,,
2, po5,1316,,,,
2, poach51,1316,,,,
2, pocono,1316,,,,
2, podge,1316,,,,
2, podge.mit.edu,1316,,,,
2, podiatric,1316,,,,
2, podiatry,1316,,,,
2, poduska,1316,,,,
2, poeldvere,1316,,,,
2, pohst,1316,,,,
2, poignant,1316,,,,
2, point.cs.uwm.edu,1316,,,,
2, pointedto,1316,,,,
2, poisoner,1316,,,,
2, poitras,1316,,,,
2, polaris,1316,,,,
2, polaris.utu.fi,1316,,,,
2, polarisations,1316,,,,
2, polarizes,1316,,,,
2, poliakoff,1316,,,,
2, policman,1316,,,,
2, polict,1316,,,,
2, polin,1316,,,,
2, politisches,1316,,,,
2, polititians,1316,,,,
2, pollards,1316,,,,
2, pollens,1316,,,,
2, pollin,1316,,,,
2, polluters,1316,,,,
2, pollux.usc.edu,1316,,,,
2, polo,1316,,,,
2, polyalphabetic,1316,,,,
2, polygoon,1316,,,,
2, polymerase,1316,,,,
2, polymorphonuclear,1316,,,,
2, polynesian,1316,,,,
2, polyon,1316,,,,
2, polyps,1316,,,,
2, polysaccharide,1316,,,,
2, polytheists,1316,,,,
2, polyus,1316,,,,
2, polyview,1316,,,,
2, polyview.z,1316,,,,
2, polyview3.0,1316,,,,
2, pomeroy's,1316,,,,
2, pomery,1316,,,,
2, pommerening,1316,,,,
2, pompano,1316,,,,
2, ponders,1316,,,,
2, ponied,1316,,,,
2, pontian,1316,,,,
2, pontification,1316,,,,
2, ponzi,1316,,,,
2, poop,1316,,,,
2, pooring,1316,,,,
2, pop.cis.yale.edu,1316,,,,
2, pop.psu.edu,1316,,,,
2, pop3,1316,,,,
2, popen_ws,1316,,,,
2, popescu,1316,,,,
2, popmail.bat,1316,,,,
2, popsicle,1316,,,,
2, populaire,1316,,,,
2, popularized,1316,,,,
2, popularly,1316,,,,
2, populist_,1316,,,,
2, populous,1316,,,,
2, populum,1316,,,,
2, porcupine,1316,,,,
2, porczyk,1316,,,,
2, pori,1316,,,,
2, portables,1316,,,,
2, portara,1316,,,,
2, porthole,1316,,,,
2, portland.caps.maine.edu,1316,,,,
2, portraying,1316,,,,
2, posers,1316,,,,
2, posess,1316,,,,
2, posessed,1316,,,,
2, posies,1316,,,,
2, poskbitmaptars,1316,,,,
2, posoning,1316,,,,
2, possesions,1316,,,,
2, possibilites,1316,,,,
2, possiblities,1316,,,,
2, possum.den.mmc.com,1316,,,,
2, posta,1316,,,,
2, postalunion,1316,,,,
2, postbus,1316,,,,
2, postdam,1316,,,,
2, posterity,1316,,,,
2, postgraduate,1316,,,,
2, posthumous,1316,,,,
2, posting.i,1316,,,,
2, postmarketing,1316,,,,
2, postmodern,1316,,,,
2, postoffice.mail.cornell.edu,1316,,,,
2, postoffice1,1316,,,,
2, postquam,1316,,,,
2, postwar,1316,,,,
2, potentiometers,1316,,,,
2, potholed,1316,,,,
2, potomac,1316,,,,
2, potpouri,1316,,,,
2, pottage,1316,,,,
2, potter.csh.rit.edu,1316,,,,
2, pouches,1316,,,,
2, pounced,1316,,,,
2, poupore,1316,,,,
2, pourra,1316,,,,
2, pours,1316,,,,
2, povl,1316,,,,
2, povlphp,1316,,,,
2, powderkeg,1316,,,,
2, powders,1316,,,,
2, poweful,1316,,,,
2, powerband,1316,,,,
2, powerbbs,1316,,,,
2, powerboks,1316,,,,
2, powercards,1316,,,,
2, powerdown,1316,,,,
2, powerfully,1316,,,,
2, powerhouses,1316,,,,
2, powerlink,1316,,,,
2, powerplants,1316,,,,
2, powerpoint,1316,,,,
2, powerstrip2.0,1316,,,,
2, poweruser,1316,,,,
2, pows,1316,,,,
2, poylisher,1316,,,,
2, pozner,1316,,,,
2, pp3,1316,,,,
2, ppi's,1316,,,,
2, pprun,1316,,,,
2, practises,1316,,,,
2, practive,1316,,,,
2, praechtig,1316,,,,
2, prag,1316,,,,
2, pragmatism,1316,,,,
2, prague,1316,,,,
2, prakla,1316,,,,
2, praktische,1316,,,,
2, prank,1316,,,,
2, prankster,1316,,,,
2, prasadr,1316,,,,
2, prasaktanam,1316,,,,
2, prata,1316,,,,
2, pratice,1316,,,,
2, pravin,1316,,,,
2, prawns,1316,,,,
2, praxis.co.uk,1316,,,,
2, prayerfully,1316,,,,
2, prcgs,1316,,,,
2, preadolescent,1316,,,,
2, preamplifier,1316,,,,
2, preborn,1316,,,,
2, precariously,1316,,,,
2, precautionary,1316,,,,
2, precept,1316,,,,
2, precepts,1316,,,,
2, preciated,1316,,,,
2, precicely,1316,,,,
2, preciosely,1316,,,,
2, precipiation,1316,,,,
2, precipitation,1316,,,,
2, precocious,1316,,,,
2, preconfigured,1316,,,,
2, precusor,1316,,,,
2, predacessor,1316,,,,
2, predecsor,1316,,,,
2, predesignated,1316,,,,
2, predesigned,1316,,,,
2, predictible,1316,,,,
2, predictors,1316,,,,
2, predispose,1316,,,,
2, predjudice,1316,,,,
2, predominates,1316,,,,
2, predominatly,1316,,,,
2, preeminence,1316,,,,
2, preemptively,1316,,,,
2, preen,1316,,,,
2, preexistent,1316,,,,
2, pref.border_width,1316,,,,
2, prefaced,1316,,,,
2, prefereably,1316,,,,
2, preferibly,1316,,,,
2, preferrable,1316,,,,
2, prego,1316,,,,
2, prejudge,1316,,,,
2, preknowledge,1316,,,,
2, prelates,1316,,,,
2, premade,1316,,,,
2, premarital,1316,,,,
2, premastering,1316,,,,
2, premisserna,1316,,,,
2, prep.ai.mit.edu:pub,1316,,,,
2, preparedness,1316,,,,
2, prepares,1316,,,,
2, prepend,1316,,,,
2, preprints,1316,,,,
2, preprocess,1316,,,,
2, preresurrection,1316,,,,
2, prerogative,1316,,,,
2, prescence,1316,,,,
2, preschel,1316,,,,
2, preschool,1316,,,,
2, prescribes,1316,,,,
2, preservatives,1316,,,,
2, presiden't,1316,,,,
2, press's,1316,,,,
2, presser,1316,,,,
2, pressings,1316,,,,
2, pressman,1316,,,,
2, pressurize,1316,,,,
2, presuppose,1316,,,,
2, presupposition,1316,,,,
2, pretentious,1316,,,,
2, preterist,1316,,,,
2, prev,1316,,,,
2, prevaricate,1316,,,,
2, prevelant,1316,,,,
2, previews,1316,,,,
2, prf,1316,,,,
2, prg.oxford.ac.uk,1316,,,,
2, pri84,1316,,,,
2, priam,1316,,,,
2, pric,1316,,,,
2, pricetag,1316,,,,
2, priciple,1316,,,,
2, prijat.cs.uofs.edu,1316,,,,
2, primate.wisc.edu,1316,,,,
2, prime.com,1316,,,,
2, primed,1316,,,,
2, primerily,1316,,,,
2, primrose,1316,,,,
2, primus,1316,,,,
2, prinaoa,1316,,,,
2, princeton's,1316,,,,
2, princeton.edu:pub,1316,,,,
2, principal's,1316,,,,
2, principe,1316,,,,
2, principia,1316,,,,
2, principo,1316,,,,
2, princples,1316,,,,
2, printed.try,1316,,,,
2, printgl,1316,,,,
2, printman,1316,,,,
2, printon,1316,,,,
2, printz,1316,,,,
2, prinz,1316,,,,
2, prioritize,1316,,,,
2, prischmann,1316,,,,
2, prision,1316,,,,
2, pristene,1316,,,,
2, pritchet,1316,,,,
2, privacy.email,1316,,,,
2, privatize,1316,,,,
2, privelege,1316,,,,
2, priviate,1316,,,,
2, priviliges,1316,,,,
2, privillage,1316,,,,
2, privliged,1316,,,,
2, privs,1316,,,,
2, privy,1316,,,,
2, prl.philips.co.uk,1316,,,,
2, prlhp0,1316,,,,
2, prn,1316,,,,
2, prnouncements,1316,,,,
2, pro.angmar.uucp,1316,,,,
2, pro59,1316,,,,
2, proably,1316,,,,
2, proaudio,1316,,,,
2, probabaly,1316,,,,
2, probablility,1316,,,,
2, probablities,1316,,,,
2, probablity,1316,,,,
2, probaly,1316,,,,
2, probationary,1316,,,,
2, proberts,1316,,,,
2, probie,1316,,,,
2, problem_with_inews_gateway_file,1316,,,,
2, problemo,1316,,,,
2, problesm,1316,,,,
2, probobly,1316,,,,
2, probul.f,1316,,,,
2, proccessor,1316,,,,
2, proceded,1316,,,,
2, proceedures,1316,,,,
2, processional,1316,,,,
2, processions,1316,,,,
2, proclivities,1316,,,,
2, procolor,1316,,,,
2, prod.aol.net,1316,,,,
2, prodos,1316,,,,
2, prods,1316,,,,
2, prof's,1316,,,,
2, profaneth,1316,,,,
2, profer,1316,,,,
2, profesional,1316,,,,
2, professes,1316,,,,
2, professor's,1316,,,,
2, profeta,1316,,,,
2, profited,1316,,,,
2, progam,1316,,,,
2, progeny,1316,,,,
2, programible,1316,,,,
2, programmability,1316,,,,
2, programmatic,1316,,,,
2, programmes,1316,,,,
2, programms,1316,,,,
2, progrmam,1316,,,,
2, progrman.ini,1316,,,,
2, progroms,1316,,,,
2, prohibitionist,1316,,,,
2, prohibitive,1316,,,,
2, prohipiting,1316,,,,
2, project.tmpl,1316,,,,
2, projective,1316,,,,
2, proles,1316,,,,
2, proliferate,1316,,,,
2, proliferated,1316,,,,
2, promises_,1316,,,,
2, promos,1316,,,,
2, prompt's,1316,,,,
2, pronation,1316,,,,
2, proneness,1316,,,,
2, prongs,1316,,,,
2, pronouncing,1316,,,,
2, proofreading,1316,,,,
2, propa,1316,,,,
2, propagandistic,1316,,,,
2, propagandized,1316,,,,
2, propects,1316,,,,
2, propel,1316,,,,
2, propertyowner,1316,,,,
2, prophisy,1316,,,,
2, prophylactic,1316,,,,
2, propmodeappend,1316,,,,
2, proportionate,1316,,,,
2, propounds,1316,,,,
2, propranolol,1316,,,,
2, propreitary,1316,,,,
2, proprietors,1316,,,,
2, prosaic,1316,,,,
2, proscribes,1316,,,,
2, prosecution's,1316,,,,
2, prostetnic,1316,,,,
2, protectionist,1316,,,,
2, protege,1316,,,,
2, protestations,1316,,,,
2, protester,1316,,,,
2, proteus,1316,,,,
2, protocad,1316,,,,
2, protoevangelium,1316,,,,
2, prototoype,1316,,,,
2, prototypical,1316,,,,
2, protozoan,1316,,,,
2, protracted,1316,,,,
2, provability,1316,,,,
2, provider's,1316,,,,
2, provisionally,1316,,,,
2, proviso,1316,,,,
2, provocatively,1316,,,,
2, provoker,1316,,,,
2, provost,1316,,,,
2, prowling,1316,,,,
2, prozess,1316,,,,
2, prpoer,1316,,,,
2, prudhom,1316,,,,
2, prunet,1316,,,,
2, prupose,1316,,,,
2, prussia,1316,,,,
2, pryke,1316,,,,
2, prz,1316,,,,
2, przedmies'cie,1316,,,,
2, przybylinski,1316,,,,
2, ps.ic.ac.uk,1316,,,,
2, psb,1316,,,,
2, psc.plymouth.edu,1316,,,,
2, pscript.drv,1316,,,,
2, pseudocoloring,1316,,,,
2, pseudoephedrine,1316,,,,
2, pseudonym,1316,,,,
2, psg.com,1316,,,,
2, psgi,1316,,,,
2, psionics,1316,,,,
2, psl.nmsu.edu,1316,,,,
2, psls,1316,,,,
2, psm82b2w164w,1316,,,,
2, psmith,1316,,,,
2, psoriasis,1316,,,,
2, psoriatic,1316,,,,
2, psp,1316,,,,
2, pssst,1316,,,,
2, psudo,1316,,,,
2, psuedorandom,1316,,,,
2, psvvv.zip,1316,,,,
2, psweeney,1316,,,,
2, pswm,1316,,,,
2, psych.toronto.edu,1316,,,,
2, psyche,1316,,,,
2, psychogenic,1316,,,,
2, psychopathology,1316,,,,
2, psychosexual,1316,,,,
2, psyllium,1316,,,,
2, ptcburp.ptcbu.oz.au,1316,,,,
2, ptex.prime.com,1316,,,,
2, pto,1316,,,,
2, ptolemic,1316,,,,
2, ptr_actual,1316,,,,
2, ptrg.eece.unm.edu,1316,,,,
2, pts102,1316,,,,
2, ptt,1316,,,,
2, pty_master,1316,,,,
2, ptychar,1316,,,,
2, publicise,1316,,,,
2, pubvpr,1316,,,,
2, puc's,1316,,,,
2, pucc,1316,,,,
2, pud,1316,,,,
2, puddles,1316,,,,
2, pueri,1316,,,,
2, puget,1316,,,,
2, puggy_greybeards,1316,,,,
2, puh,1316,,,,
2, puhlease,1316,,,,
2, puker,1316,,,,
2, pulitzers,1316,,,,
2, pulizia,1316,,,,
2, pulleys,1316,,,,
2, pulmonary,1316,,,,
2, pulsdialing,1316,,,,
2, punative,1316,,,,
2, punctuated,1316,,,,
2, punctured,1316,,,,
2, pundukh,1316,,,,
2, punshon,1316,,,,
2, puntbinnenpolygoon,1316,,,,
2, punto,1316,,,,
2, pup,1316,,,,
2, purccvm.bitnet,1316,,,,
2, purcell,1316,,,,
2, purched,1316,,,,
2, purdy,1316,,,,
2, pure.tar.z,1316,,,,
2, puritanical,1316,,,,
2, puritans,1316,,,,
2, purport,1316,,,,
2, purposly,1316,,,,
2, purpsoe,1316,,,,
2, purses,1316,,,,
2, pus,1316,,,,
2, pushb.h,1316,,,,
2, pushrod,1316,,,,
2, pusillanimous,1316,,,,
2, pusle,1316,,,,
2, pussy,1316,,,,
2, putchar,1316,,,,
2, puting,1316,,,,
2, putrid,1316,,,,
2, putrifies,1316,,,,
2, puvvala,1316,,,,
2, puy,1316,,,,
2, pvc,1316,,,,
2, pvdl,1316,,,,
2, pvray,1316,,,,
2, pwappy,1316,,,,
2, pwatkins,1316,,,,
2, pwg25888,1316,,,,
2, pwiseman,1316,,,,
2, pwood,1316,,,,
2, pwoodcoc,1316,,,,
2, pxf3,1316,,,,
2, pxl,1316,,,,
2, pycnogenol,1316,,,,
2, pycon,1316,,,,
2, pym,1316,,,,
2, pyr.swan.ac.uk,1316,,,,
2, pyramids,1316,,,,
2, pyrnj,1316,,,,
2, pyrnova.mis.pyramid.com,1316,,,,
2, pyrsea.sea.pyramid.com,1316,,,,
2, pyrtech.mis.pyramid.com,1316,,,,
2, pzimmerm,1316,,,,
2, q3f,1316,,,,
2, q5022531,1316,,,,
2, q5h,1316,,,,
2, q7,1316,,,,
2, qa'immaqam,1316,,,,
2, qadian,1316,,,,
2, qfacts,1316,,,,
2, qhead,1316,,,,
2, qiang,1316,,,,
2, qiclab.uucp,1316,,,,
2, qicstream,1316,,,,
2, qiyong,1316,,,,
2, qmail.slac.stanford.edu,1316,,,,
2, qmjhl,1316,,,,
2, qms,1316,,,,
2, qmw,1316,,,,
2, qnx,1316,,,,
2, qool,1316,,,,
2, qplib3.1.1,1316,,,,
2, qq43,1316,,,,
2, qu'ranic,1316,,,,
2, quackish,1316,,,,
2, quadracer's,1316,,,,
2, quadrangle,1316,,,,
2, quadric,1316,,,,
2, quadrilateral,1316,,,,
2, quadtel,1316,,,,
2, quadtrees,1316,,,,
2, quake.sylmar.ca.us,1316,,,,
2, quaker,1316,,,,
2, qualcomm's,1316,,,,
2, qualifiers,1316,,,,
2, qualitas,1316,,,,
2, qualitywise,1316,,,,
2, qualm,1316,,,,
2, quand,1316,,,,
2, quang,1316,,,,
2, quantises,1316,,,,
2, quantizes,1316,,,,
2, quantums,1316,,,,
2, quarkxpress,1316,,,,
2, quarrels,1316,,,,
2, quartberbaking,1316,,,,
2, quartic,1316,,,,
2, quasar,1316,,,,
2, quater,1316,,,,
2, quatro,1316,,,,
2, quattuor,1316,,,,
2, quean,1316,,,,
2, queasy,1316,,,,
2, queen.mcs.drexel.edu,1316,,,,
2, quelled,1316,,,,
2, quench,1316,,,,
2, quesionable,1316,,,,
2, quesitons,1316,,,,
2, question_,1316,,,,
2, questionare,1316,,,,
2, questionning,1316,,,,
2, quibbling,1316,,,,
2, quickie,1316,,,,
2, quicksliver,1316,,,,
2, quickturn,1316,,,,
2, quindlan,1316,,,,
2, quinn's,1316,,,,
2, quintessence,1316,,,,
2, quixotic,1316,,,,
2, qume,1316,,,,
2, qunatum,1316,,,,
2, quorum,1316,,,,
2, quotas,1316,,,,
2, qurain,1316,,,,
2, quran_,1316,,,,
2, qvtnet34,1316,,,,
2, r's,1316,,,,
2, r.a.e.earnshaw,1316,,,,
2, r.a.l,1316,,,,
2, r.b,1316,,,,
2, r.f,1316,,,,
2, r.h,1316,,,,
2, r.i,1316,,,,
2, r.l,1316,,,,
2, r.m'ers,1316,,,,
2, r.r.a.packet,1316,,,,
2, r.sanders,1316,,,,
2, r.t.folk,1316,,,,
2, r.x,1316,,,,
2, r0,1316,,,,
2, r05,1316,,,,
2, r0506048,1316,,,,
2, r1004,1316,,,,
2, r100c,1316,,,,
2, r100r,1316,,,,
2, r11,1316,,,,
2, r110b:wnet,1316,,,,
2, r16s,1316,,,,
2, r27,1316,,,,
2, r33020,1316,,,,
2, r3l,1316,,,,
2, r4400,1316,,,,
2, r4938585,1316,,,,
2, r5fixes,1316,,,,
2, r60us,1316,,,,
2, r7,1316,,,,
2, r71,1316,,,,
2, r800gs,1316,,,,
2, r80st,1316,,,,
2, rabbit's,1316,,,,
2, rabbitball,1316,,,,
2, rabie,1316,,,,
2, rabih,1316,,,,
2, rac3,1316,,,,
2, racer's,1316,,,,
2, racet,1316,,,,
2, rached,1316,,,,
2, rachtin,1316,,,,
2, racialist,1316,,,,
2, racketeering,1316,,,,
2, rackmount,1316,,,,
2, rackoff,1316,,,,
2, racowsky,1316,,,,
2, radagast,1316,,,,
2, radar.nrl.navy.mil,1316,,,,
2, rader,1316,,,,
2, radford,1316,,,,
2, radia,1316,,,,
2, radiates,1316,,,,
2, radio's,1316,,,,
2, radioactives,1316,,,,
2, radioastron,1316,,,,
2, radiocast,1316,,,,
2, radiographs,1316,,,,
2, radioisotope,1316,,,,
2, radioligists,1316,,,,
2, radiomail.net,1316,,,,
2, radiosity_thesis.ps.z,1316,,,,
2, radishes,1316,,,,
2, radium,1316,,,,
2, radke,1316,,,,
2, radzykewycz,1316,,,,
2, rae's,1316,,,,
2, rafik's,1316,,,,
2, rafting,1316,,,,
2, raged,1316,,,,
2, ragged,1316,,,,
2, ragheb,1316,,,,
2, ragnemalm,1316,,,,
2, ragtop,1316,,,,
2, ragua,1316,,,,
2, rah,1316,,,,
2, rahim,1316,,,,
2, raid.dell.com,1316,,,,
2, railrays,1316,,,,
2, raiment,1316,,,,
2, rainbows,1316,,,,
2, raincoat,1316,,,,
2, raindance,1316,,,,
2, rainiers,1316,,,,
2, rains,1316,,,,
2, raison,1316,,,,
2, rajan,1316,,,,
2, rajsnr,1316,,,,
2, raju,1316,,,,
2, rak,1316,,,,
2, raklin,1316,,,,
2, rally's,1316,,,,
2, rallying,1316,,,,
2, ralomar,1316,,,,
2, ralphie's,1316,,,,
2, ralston,1316,,,,
2, ramadhan,1316,,,,
2, ramakris,1316,,,,
2, ramakrishnan,1316,,,,
2, rambos,1316,,,,
2, ramenda,1316,,,,
2, ramesh,1316,,,,
2, ramiro,1316,,,,
2, ramnarace,1316,,,,
2, ramo,1316,,,,
2, rampart,1316,,,,
2, ramping,1316,,,,
2, rancher's,1316,,,,
2, rancho,1316,,,,
2, randale,1316,,,,
2, randi,1316,,,,
2, randism,1316,,,,
2, random.ccs.northeastern.edu,1316,,,,
2, randomised,1316,,,,
2, randy_faneuf,1316,,,,
2, raney,1316,,,,
2, rangers_blow,1316,,,,
2, rani.chem.yale.edu,1316,,,,
2, ransbottom,1316,,,,
2, raods,1316,,,,
2, raoul,1316,,,,
2, rapide,1316,,,,
2, rapoport,1316,,,,
2, rapp,1316,,,,
2, rappin,1316,,,,
2, raquetball,1316,,,,
2, rarer,1316,,,,
2, rarety,1316,,,,
2, ras.amdahl.com,1316,,,,
2, rasberry,1316,,,,
2, rashed,1316,,,,
2, rasheet,1316,,,,
2, rasia,1316,,,,
2, rasper,1316,,,,
2, rasterfiles,1316,,,,
2, rasul,1316,,,,
2, rasulzade,1316,,,,
2, rata.vuw.ac.nz,1316,,,,
2, ratam,1316,,,,
2, ratatnack,1316,,,,
2, ratatosk.uninett.no,1316,,,,
2, ratchet,1316,,,,
2, ratehr,1316,,,,
2, rathmann,1316,,,,
2, ratioing,1316,,,,
2, ration,1316,,,,
2, rationabilem,1316,,,,
2, rationalized,1316,,,,
2, rationility,1316,,,,
2, rations,1316,,,,
2, rattled,1316,,,,
2, rauch,1316,,,,
2, rauf,1316,,,,
2, raunoh,1316,,,,
2, rauss,1316,,,,
2, ravages,1316,,,,
2, raved,1316,,,,
2, ravel.slac.stanford.edu,1316,,,,
2, raven,1316,,,,
2, ravening,1316,,,,
2, rawlings,1316,,,,
2, ray's,1316,,,,
2, ray1.0,1316,,,,
2, ray_lauff,1316,,,,
2, rayaz,1316,,,,
2, rayc5mvvn.lj1,1316,,,,
2, rayed,1316,,,,
2, raymeister,1316,,,,
2, rayscene,1316,,,,
2, rayshade4.0,1316,,,,
2, raze,1316,,,,
2, razon,1316,,,,
2, razzing,1316,,,,
2, rbacalzo,1316,,,,
2, rbbb.eng.sun.com,1316,,,,
2, rbnsn,1316,,,,
2, rbrand,1316,,,,
2, rbyaml,1316,,,,
2, rcampbel,1316,,,,
2, rcb5,1316,,,,
2, rcf.usc.edu,1316,,,,
2, rcism,1316,,,,
2, rcnext.cso.uiuc.edu,1316,,,,
2, rcsiebel,1316,,,,
2, rcstage1.128.735548462,1316,,,,
2, rd350b,1316,,,,
2, rd48,1316,,,,
2, rden,1316,,,,
2, rdms,1316,,,,
2, rds,1316,,,,
2, rdy,1316,,,,
2, re00,1316,,,,
2, reacquired,1316,,,,
2, reaction_diffusion,1316,,,,
2, reactivated,1316,,,,
2, read's,1316,,,,
2, reada,1316,,,,
2, readability,1316,,,,
2, reader's,1316,,,,
2, readied,1316,,,,
2, readiing,1316,,,,
2, readme.ati,1316,,,,
2, readme.clkprog,1316,,,,
2, readme.isc,1316,,,,
2, readme.mach,1316,,,,
2, readme.svr4,1316,,,,
2, readme.trident,1316,,,,
2, readme.txt,1316,,,,
2, readme.wd,1316,,,,
2, readright,1316,,,,
2, reaffirming,1316,,,,
2, reagent,1316,,,,
2, real_time,1316,,,,
2, realible,1316,,,,
2, realizability,1316,,,,
